"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","TMAX","TMIN"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-04-28","0.00","81","56"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-04-29","0.00","70","48"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-04-30","0.00","72","47"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-05-01","0.00","70","49"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-05-02","0.00","70","53"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-05-03","0.00","67","53"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-05-04","0.00","62","53"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-05-05","0.01","60","53"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-05-06","0.00","66","48"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-05-07","0.21","60","48"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-05-08","0.00","69","46"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-05-09","0.00","65","51"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-05-10","0.00","66","56"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-05-11","0.00","66","51"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-05-12","0.00","71","50"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-05-13","0.00","72","50"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-05-14","0.00","67","45"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-05-15","0.00","68","49"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-05-16","0.00","66","49"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-05-17","0.00","71","50"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-05-18","0.00","67","52"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-05-19","0.00","77","49"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-05-20","0.00","74","53"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-05-21","0.00","69","55"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-05-22","0.00","64","54"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-05-23","0.00","64","53"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-05-24","0.00","64","52"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-05-25","0.00","66","56"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-05-26","0.00","66","55"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-05-27","0.00","67","50"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-05-28","0.00","67","50"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-05-29","0.00","65","54"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-05-30","0.00","64","55"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-05-31","0.00","67","55"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-06-01","0.00","68","53"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-06-02","0.00","66","55"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-06-03","0.00","67","57"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-06-04","0.00","64","56"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-06-05","0.00","67","55"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-06-06","0.00","65","56"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-06-07","0.01","65","56"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-06-08","0.00","69","56"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-06-09","0.00","71","55"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-06-10","0.00","72","53"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-06-11","0.00","72","50"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-06-12","0.00","72","53"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-06-13","0.00","72","50"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-06-14","0.00","72","51"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-06-15","0.00","72","54"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-06-16","0.00","72","55"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-06-17","0.00","68","57"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-06-18","0.00","69","57"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-06-19","0.00","67","58"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-06-20","0.00","70","60"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-06-21","0.00","71","57"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-06-22","0.00","72","57"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-06-23","0.02","66","59"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-06-24","0.00","71","59"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-06-25","0.00","74","57"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-06-26","0.00","81","55"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-06-27","0.00","76","54"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-06-28","0.00","69","55"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-06-29","0.00","69","55"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-06-30","0.00","68","54"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-07-01","0.00","69","53"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-07-02","0.00","68","56"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-07-03","0.00","71","53"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-07-04","0.00","67","53"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-07-05","0.00","72","56"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-07-06","0.00","74","59"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-07-07","0.00","76","60"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-07-08","0.00","78","59"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-07-09","0.00","76","61"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-07-10","0.00","73","61"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-07-11","0.00","73","60"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-07-12","0.00","73","60"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-07-13","0.00","69","60"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-07-14","0.00","65","58"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-07-15","0.00","72","56"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-07-16","0.00","77","60"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-07-17","0.00","75","60"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-07-18","0.00","71","61"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-07-19","0.00","72","61"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-07-20","0.00","72","56"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-07-21","0.00","72","57"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-07-22","0.00","73","57"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-07-23","0.00","71","58"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-07-24","0.01","73","61"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-07-25","0.00","71","61"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-07-26","0.00","73","59"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-07-27","0.00","74","60"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-07-28","0.00","70","61"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-07-29","0.00","70","61"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-07-30","0.00","68","61"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-07-31","0.00","71","61"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-08-01","0.01","74","61"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-08-02","0.03","79","63"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-08-03","0.00","77","65"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-08-04","0.00","76","63"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-08-05","0.00","74","60"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-08-06","0.00","74","59"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-08-07","0.00","74","58"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-08-08","0.00","74","60"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-08-09","0.00","74","60"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-08-10","0.00","73","61"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-08-11","0.00","74","59"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-08-12","0.00","69","60"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-08-13","0.00","72","59"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-08-14","0.00","71","59"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-08-15","0.00","74","59"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-08-16","0.00","72","58"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-08-17","0.00","72","58"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-08-18","0.00","72","58"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-08-19","0.00","72","62"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-08-20","0.00","73","60"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-08-21","0.00","75","59"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-08-22","0.00","74","55"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-08-23","0.00","72","63"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-08-24","0.00","71","62"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-08-25","0.01","71","61"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-08-26","0.02","70","61"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-08-27","0.00","69","60"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-08-28","0.00","72","62"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-08-29","0.00","74","61"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-08-30","0.00","77","63"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-08-31","0.00","77","64"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-09-01","0.00","83","62"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-09-02","0.00","89","67"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-09-03","0.13","88","70"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-09-04","0.02","75","71"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-09-05","0.00","77","64"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-09-06","0.00","74","62"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-09-07","0.00","76","59"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-09-08","0.00","75","60"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-09-09","0.00","73","58"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-09-10","0.14","75","56"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-09-11","0.02","80","64"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-09-12","0.00","74","61"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-09-13","0.00","74","62"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-09-14","0.00","74","58"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-09-15","0.00","73","55"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-09-16","0.00","73","53"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-09-17","0.00","71","58"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-09-18","0.00","72","56"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-09-19","0.00","72","56"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-09-20","0.00","74","53"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-09-21","0.00","73","56"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-09-22","0.00","69","50"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-09-23","0.00","73","47"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-09-24","0.00","72","49"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-09-25","0.00","77","48"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-09-26","0.00","78","51"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-09-27","0.00","78","51"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-09-28","0.00","70","54"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-09-29","0.00","77","56"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-09-30","0.00","76","57"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-10-01","0.00","71","51"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-10-02","0.00","72","54"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-10-03","0.00","71","50"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-10-04","0.00","71","46"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-10-05","0.00","73","46"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-10-06","0.00","82","47"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-10-07","0.00","75","51"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-10-08","0.00","73","51"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-10-09","0.00","76","51"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-10-10","0.00","69","48"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-10-11","0.00","71","49"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-10-12","0.00","71","53"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-10-13","0.00","72","47"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-10-14","0.00","73","48"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-10-15","0.00","79","47"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-10-16","0.00","78","48"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-10-17","0.00","94","54"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-10-18","0.00","81","59"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-10-19","0.00","80","52"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-10-20","0.00","74","57"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-10-21","0.00","75","48"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-10-22","0.00","77","49"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-10-23","0.00","88","50"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-10-24","0.00","94","54"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-10-25","0.00","90","53"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-10-26","0.00","83","52"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-10-27","0.00","71","51"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-10-28","0.00","66","53"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-10-29","0.00","65","56"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-10-30","0.00","69","58"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-10-31","0.00","68","58"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-11-01","0.00","69","58"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-11-02","0.00","69","58"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-11-03","0.00","69","52"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-11-04","0.00","70","50"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-11-05","0.00","71","53"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-11-06","0.00","67","52"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-11-07","0.00","68","49"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-11-08","0.00","70","47"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-11-09","0.00","69","50"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-11-10","0.00","67","48"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-11-11","0.00","67","46"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-11-12","0.00","66","46"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-11-13","0.00","68","44"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-11-14","0.00","73","50"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-11-15","0.00","73","50"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-11-16","0.05","65","57"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-11-17","0.00","70","51"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-11-18","0.00","66","44"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-11-19","0.00","68","40"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-11-20","0.00","72","44"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-11-21","0.00","72","52"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-11-22","0.00","85","49"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-11-23","0.00","80","49"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-11-24","0.00","75","48"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-11-25","0.00","78","50"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-11-26","0.00","63","54"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-11-27","0.00","70","45"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-11-28","0.00","64","38"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-11-29","0.00","66","41"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-11-30","0.00","66","40"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-12-01","0.00","65","40"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-12-02","0.00","66","42"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-12-03","0.00","66","42"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-12-04","0.00","65","37"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-12-05","0.00","64","32"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-12-06","0.00","66","33"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-12-07","0.00","71","39"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-12-08","0.00","71","38"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-12-09","0.00","72","41"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-12-10","0.00","71","44"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-12-11","0.00","74","39"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-12-12","0.00","70","37"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-12-13","0.00","71","34"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-12-14","0.00","65","36"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-12-15","0.00","71","36"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-12-16","0.00","71","46"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-12-17","0.00","65","39"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-12-18","0.00","66","36"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-12-19","0.00","64","38"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-12-20","0.00","64","40"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-12-21","0.00","60","36"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-12-22","0.00","61","32"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-12-23","0.00","62","34"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-12-24","0.00","64","42"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-12-25","0.00","62","42"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-12-26","0.00","64","39"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-12-27","0.00","65","38"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-12-28","0.00","68","39"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-12-29","0.00","75","39"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-12-30","0.00","61","39"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2017-12-31","0.00","61","46"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2018-01-01","0.00","65","40"
